nom,circuit,date,heure_depart,vitesse_moyenne,categorie,distance,categorie2,categorie3,score_denivele,denivele,ville_depart,ville_arrivee,rang_course,score_qualite_ligne_depart,maniere_gagner,temperature,premier,deuxieme,troisieme,quatrieme,cinquieme,sixieme,septieme,huitieme,neuvieme,dixieme
Santos Tour Down Under,2.UWT,22 January 2023,11:47,41.856,ME - Men Elite,112.5,2.WT.Stage,UCI.WR.C1.Stage,110.0,2224.0,Unley,Mount Lofty,38.0,482.0,Sprint à deux,,YATES Simon,VINE Jay,O'CONNOR Ben,TIBERI Antonio,BYSTRØM Sven Erik,HINDLEY Jai,BILBAO Pello,ALEOTTI Giovanni,SHEFFIELD Magnus,SCHMID Mauro
Santos Tour Down Under,2.UWT,17 January 2023,18:00,52.243,ME - Men Elite,5.5,2.WT.Stage,UCI.WR.C1.Stage,0.0,39.0,Adelaide ,Adelaide ,38.0,482.0,Time Trial,,BETTIOL Alberto,SHEFFIELD Magnus,JOHANSEN Julius,GROVES Kaden,GAZE Samuel,PAGE Hugo,MAYRHOFER Marius,STEIMLE Jannik,VINE Jay,MATTHEWS Michael
Santos Tour Down Under,2.UWT,18 January 2023,11:33,41.336,ME - Men Elite,149.9,2.WT.Stage,UCI.WR.C1.Stage,44.0,1715.0,Tanunda,Tanunda,38.0,482.0,Sprint of large group,,BAUHAUS Phil,EWAN Caleb,MATTHEWS Michael,COVI Alessandro,PENHOËT Paul,LIEPIŅŠ Emīls,PAGE Hugo,HOFSTETTER Hugo,JONES Taj,THIJSSEN Gerben
Santos Tour Down Under,2.UWT,19 January 2023,11:44,38.593,ME - Men Elite,154.8,2.WT.Stage,UCI.WR.C1.Stage,72.0,1945.0,Brighton,Victor Harbor,38.0,482.0,0.5 km solo,,DENNIS Rohan,VINE Jay,SCHMID Mauro,YATES Simon,HINDLEY Jai,EWAN Caleb,LIEPIŅŠ Emīls,STRONG Corbin,GROVES Kaden,PENHOËT Paul
Santos Tour Down Under,2.UWT,20 January 2023,11:40,41.673,ME - Men Elite,116.8,2.WT.Stage,UCI.WR.C1.Stage,107.0,1831.0,Norwood,Campbelltown,38.0,482.0,Sprint of small group,,BILBAO Pello,YATES Simon,VINE Jay,MATTHEWS Michael,BYSTRØM Sven Erik,TESFATSION Natnael,TIBERI Antonio,VADER Milan,O'CONNOR Ben,HAYTER Ethan
Santos Tour Down Under,2.UWT,21 January 2023,11:32,46.015,ME - Men Elite,133.2,2.WT.Stage,UCI.WR.C1.Stage,21.0,1103.0,Port Willunga,Willunga Township,38.0,482.0,Sprint of large group,,COQUARD Bryan,BETTIOL Alberto,PAGE Hugo,PENHOËT Paul,STRONG Corbin,MATTHEWS Michael,GODON Dorian,MAYRHOFER Marius,HEIDUK Kim,EWAN Caleb
Santos Tour Down Under,2.UWT,22 January 2023,11:47,41.856,ME - Men Elite,112.5,2.WT.Stage,UCI.WR.C1.Stage,110.0,2224.0,Unley,Mount Lofty,38.0,482.0,Sprint à deux,,YATES Simon,VINE Jay,O'CONNOR Ben,TIBERI Antonio,BYSTRØM Sven Erik,HINDLEY Jai,BILBAO Pello,ALEOTTI Giovanni,SHEFFIELD Magnus,SCHMID Mauro
UAE Tour,2.UWT,26 February 2023,12:45,43.777,ME - Men Elite,153.0,2.WT.Stage,UCI.WR.C3.Stage,144.0,1378.0,Hazza Bin Zayed Stadium,Jebel Hafeet,35.0,530.0,3 km solo,,YATES Adam,EVENEPOEL Remco,BOUCHARD Geoffrey,KUSS Sepp,BILBAO Pello,PLAPP Luke,POELS Wout,TIBERI Antonio,ZWIEHOFF Ben,STORER Michael
UAE Tour,2.UWT,20 February 2023,13:00,45.854,ME - Men Elite,151.0,2.WT.Stage,UCI.WR.C3.Stage,2.0,518.0,Al Dhafra Castle,Al Mirfa,35.0,530.0,Sprint of small group,21.0,MERLIER Tim,EWAN Caleb,CAVENDISH Mark,KOOIJ Olav,ARNDT Nikias,BAUHAUS Phil,PLAPP Luke,EVENEPOEL Remco,BILBAO Pello,BOL Cees
UAE Tour,2.UWT,21 February 2023,13:35,56.77,ME - Men Elite,17.3,2.WT.TTT,UCI.WR.C3.Stage,0.0,5.0,Khalifa Port,Khalifa Port,35.0,530.0,,23.0,EVENEPOEL Remco,ČERNÝ Josef,SCHMID Mauro,VERVAEKE Louis,VAN LERBERGHE Bert,MERLIER Tim,SERRY Pieter,AMADOR Andrey,CAMARGO Diego Andrés,DE BOD Stefan
UAE Tour,2.UWT,22 February 2023,11:45,38.092,ME - Men Elite,185.0,2.WT.Stage,UCI.WR.C3.Stage,190.0,2741.0,Umbrella Beach Al Fujairah,Jebel Jais,35.0,530.0,10.2 km solo,24.0,RUBIO Einer,EVENEPOEL Remco,YATES Adam,LUTSENKO Alexey,PLAPP Luke,VANHOUCKE Harm,GLOAG Thomas,LEKNESSUND Andreas,KUSS Sepp,ZWIEHOFF Ben
UAE Tour,2.UWT,23 February 2023,12:30,45.388,ME - Men Elite,174.0,2.WT.Stage,UCI.WR.C3.Stage,0.0,304.0,Al Shindagha,Dubai Harbour,35.0,530.0,Sprint of large group,29.0,MOLANO Juan Sebastián,KOOIJ Olav,WELSFORD Sam,DE KLEIJN Arvid,GROENEWEGEN Dylan,VAN POPPEL Danny,VAN DEN BERG Marijn,BENNETT Sam,MERLIER Tim,ABERASTURI Jon
UAE Tour,2.UWT,24 February 2023,12:35,43.017,ME - Men Elite,170.0,2.WT.Stage,UCI.WR.C3.Stage,3.0,522.0,Al Marjan Island,Umm al Quwain,35.0,530.0,Sprint of large group,29.0,GROENEWEGEN Dylan,GAVIRIA Fernando,BENNETT Sam,LIEPIŅŠ Emīls,MERLIER Tim,WELSFORD Sam,MOLANO Juan Sebastián,CAVENDISH Mark,KOOIJ Olav,DÉMARE Arnaud
UAE Tour,2.UWT,25 February 2023,12:40,45.027,ME - Men Elite,166.0,2.WT.Stage,UCI.WR.C3.Stage,0.0,146.0,Warner Bros. World Abu Dhabi,Abu Dhabi Breakwater,35.0,530.0,Sprint of large group,32.0,MERLIER Tim,BENNETT Sam,GROENEWEGEN Dylan,KOOIJ Olav,DE KLEIJN Arvid,WELSFORD Sam,THIJSSEN Gerben,LIEPIŅŠ Emīls,BAUHAUS Phil,EINHORN Itamar
UAE Tour,2.UWT,26 February 2023,12:45,43.777,ME - Men Elite,153.0,2.WT.Stage,UCI.WR.C3.Stage,144.0,1378.0,Hazza Bin Zayed Stadium,Jebel Hafeet,35.0,530.0,3 km solo,32.0,YATES Adam,EVENEPOEL Remco,BOUCHARD Geoffrey,KUSS Sepp,BILBAO Pello,PLAPP Luke,POELS Wout,TIBERI Antonio,ZWIEHOFF Ben,STORER Michael
Paris - Nice,2.UWT,12 March 2023,11:55,41.11,ME - Men Elite,117.2,2.WT.Stage,UCI.WR.C1.Stage,176.0,2465.0,Nice,Nice,6.0,981.0,18.8 km solo,,POGAČAR Tadej,VINGEGAARD Jonas,GAUDU David,YATES Simon,JORGENSON Matteo,POWLESS Neilson,SIVAKOV Pavel,BARDET Romain,HAIG Jack,MÄDER Gino
Paris - Nice,2.UWT,05 March 2023,13:00,44.025,ME - Men Elite,169.4,2.WT.Stage,UCI.WR.C1.Stage,47.0,1405.0,La Verrière,La Verrière,6.0,981.0,Sprint of large group,6.0,MERLIER Tim,BENNETT Sam,PEDERSEN Mads,KOOIJ Olav,DE LIE Arnaud,MATTHEWS Michael,COQUARD Bryan,GARCÍA CORTINA Iván,GROVES Kaden,DÉMARE Arnaud
Paris - Nice,2.UWT,06 March 2023,13:00,47.006,ME - Men Elite,163.7,2.WT.Stage,UCI.WR.C1.Stage,8.0,815.0,Bazainville,Fontainebleau,6.0,981.0,Sprint of large group,7.0,PEDERSEN Mads,KOOIJ Olav,CORT Magnus,MCLAY Daniel,TAMINIAUX Lionel,MATTHEWS Michael,VAN DEN BERG Marijn,BOL Cees,RENARD Alexis,DÉMARE Arnaud
Paris - Nice,2.UWT,07 March 2023,14:57,47.923,ME - Men Elite,32.2,2.WT.TTT,UCI.WR.C1.Stage,1.0,146.0,Dampierre-en-Burly,Dampierre-en-Burly,6.0,981.0,,10.0,VINGEGAARD Jonas,TRATNIK Jan,VAN HOOYDONCK Nathan,FOSS Tobias,DENNIS Rohan,AFFINI Edoardo,KOOIJ Olav,CORT Magnus,POWLESS Neilson,BISSEGGER Stefan
Paris - Nice,2.UWT,08 March 2023,12:40,40.956,ME - Men Elite,164.7,2.WT.Stage,UCI.WR.C1.Stage,167.0,2470.0,Saint-Amand-Montrond,La Loge des Gardes,6.0,981.0,0.1 km solo,13.0,POGAČAR Tadej,GAUDU David,MÄDER Gino,PARET-PEINTRE Aurélien,VAUQUELIN Kévin,VINGEGAARD Jonas,BARDET Romain,MARTÍNEZ Daniel Felipe,YATES Simon,JORGENSON Matteo
Paris - Nice,2.UWT,09 March 2023,11:35,39.837,ME - Men Elite,212.4,2.WT.Stage,UCI.WR.C1.Stage,59.0,1958.0,Saint-Symphorien-sur-Coise,Saint-Paul-Trois-Châteaux,6.0,981.0,Sprint of large group,17.0,KOOIJ Olav,PEDERSEN Mads,MERLIER Tim,TRENTIN Matteo,KANTER Max,COQUARD Bryan,BENNETT Sam,MARIT Arne,PAGE Hugo,BOL Cees
Paris - Nice,2.UWT,10 March 2023,11:50,,ME - Men Elite,79.25,2.WT.Stage,UCI.WR.C1.Stage,83.0,1216.0,Tourves,La Colle-sur-Loup,6.0,981.0,Other,18.0,,,,,,,,,,
Paris - Nice,2.UWT,11 March 2023,11:00,36.31,ME - Men Elite,142.9,2.WT.Stage,UCI.WR.C1.Stage,289.0,3554.0,Nice,Col de la Couillole,6.0,981.0,Sprint à deux,17.0,POGAČAR Tadej,GAUDU David,VINGEGAARD Jonas,YATES Simon,POWLESS Neilson,MÄDER Gino,BARDET Romain,SIVAKOV Pavel,JORGENSON Matteo,LATOUR Pierre
Paris - Nice,2.UWT,12 March 2023,11:55,41.11,ME - Men Elite,117.2,2.WT.Stage,UCI.WR.C1.Stage,176.0,2465.0,Nice,Nice,6.0,981.0,18.8 km solo,17.0,POGAČAR Tadej,VINGEGAARD Jonas,GAUDU David,YATES Simon,JORGENSON Matteo,POWLESS Neilson,SIVAKOV Pavel,BARDET Romain,HAIG Jack,MÄDER Gino
Tirreno-Adriatico,2.UWT,12 March 2023,12:25,43.462,ME - Men Elite,154.0,2.WT.Stage,UCI.WR.C1.Stage,39.0,1660.0,San Benedetto del Tronto,San Benedetto del Tronto,4.0,1044.0,Sprint of large group,,PHILIPSEN Jasper,GROENEWEGEN Dylan,DAINESE Alberto,BAUHAUS Phil,CONSONNI Simone,NIZZOLO Giacomo,MEEUS Jordi,RUSSO Clément,COLNAGHI Luca,GAVIRIA Fernando
Tirreno-Adriatico,2.UWT,06 March 2023,12:50,55.348,ME - Men Elite,11.5,2.WT.Stage,UCI.WR.C1.Stage,0.0,3.0,Lido di Camaiore,Lido di Camaiore,4.0,1044.0,Time Trial,13.0,GANNA Filippo,KÄMNA Lennard,SHEFFIELD Magnus,HEPBURN Michael,MCNULTY Brandon,ARENSMAN Thymen,ALMEIDA João,LEKNESSUND Andreas,PEDERSEN Casper,KELDERMAN Wilco
Tirreno-Adriatico,2.UWT,07 March 2023,10:50,41.103,ME - Men Elite,210.0,2.WT.Stage,UCI.WR.C1.Stage,34.0,1592.0,Camaiore,Follonica,4.0,1044.0,Sprint of large group,14.0,JAKOBSEN Fabio,PHILIPSEN Jasper,GAVIRIA Fernando,GIRMAY Biniam,MOLANO Juan Sebastián,BAUHAUS Phil,GROENEWEGEN Dylan,CONSONNI Simone,MEEUS Jordi,BOUHANNI Nacer
Tirreno-Adriatico,2.UWT,08 March 2023,10:40,40.61,ME - Men Elite,216.0,2.WT.Stage,UCI.WR.C1.Stage,57.0,2601.0,Follonica,Foligno,4.0,1044.0,Sprint of large group,15.0,PHILIPSEN Jasper,BAUHAUS Phil,GIRMAY Biniam,MOSCHETTI Matteo,CONSONNI Simone,VAN AERT Wout,THEUNS Edward,GROENEWEGEN Dylan,JAKOBSEN Fabio,MEEUS Jordi
Tirreno-Adriatico,2.UWT,09 March 2023,10:30,43.59,ME - Men Elite,218.0,2.WT.Stage,UCI.WR.C1.Stage,134.0,2503.0,Greccio,Tortoreto,4.0,1044.0,Sprint of small group,17.0,ROGLIČ Primož,ALAPHILIPPE Julian,YATES Adam,KELDERMAN Wilco,GEOGHEGAN HART Tao,MAS Enric,LAFAY Victor,ALMEIDA João,VLASOV Aleksandr,CARTHY Hugh
Tirreno-Adriatico,2.UWT,10 March 2023,11:40,35.673,ME - Men Elite,165.6,2.WT.Stage,UCI.WR.C1.Stage,275.0,3682.0,Morro d'Oro,Sassotetto - Fonte Lardina,4.0,1044.0,Sprint of small group,16.0,ROGLIČ Primož,CICCONE Giulio,GEOGHEGAN HART Tao,HINDLEY Jai,KÄMNA Lennard,VLASOV Aleksandr,LANDA Mikel,ALMEIDA João,CARUSO Damiano,MCNULTY Brandon
Tirreno-Adriatico,2.UWT,11 March 2023,11:40,40.03,ME - Men Elite,193.0,2.WT.Stage,UCI.WR.C1.Stage,207.0,3610.0,Osimo Stazione,Osimo,4.0,1044.0,Sprint of small group,18.0,ROGLIČ Primož,GEOGHEGAN HART Tao,ALMEIDA João,MAS Enric,LANDA Mikel,CICCONE Giulio,CARTHY Hugh,WOODS Michael,PIDCOCK Thomas,VAN AERT Wout
Tirreno-Adriatico,2.UWT,12 March 2023,12:25,43.462,ME - Men Elite,154.0,2.WT.Stage,UCI.WR.C1.Stage,39.0,1660.0,San Benedetto del Tronto,San Benedetto del Tronto,4.0,1044.0,Sprint of large group,12.0,PHILIPSEN Jasper,GROENEWEGEN Dylan,DAINESE Alberto,BAUHAUS Phil,CONSONNI Simone,NIZZOLO Giacomo,MEEUS Jordi,RUSSO Clément,COLNAGHI Luca,GAVIRIA Fernando
Volta Ciclista a Catalunya,2.UWT,26 March 2023,10:35,45.418,ME - Men Elite,135.8,2.WT.Stage,UCI.WR.C2.Stage,160.0,1842.0,Barcelona,Barcelona,24.0,704.0,Sprint à deux,,EVENEPOEL Remco,ROGLIČ Primož,SOLER Marc,STRONG Corbin,CICCONE Giulio,KRON Andreas,LANDA Mikel,DE LA CRUZ David,BOUWMAN Koen,ONLEY Oscar
Volta Ciclista a Catalunya,2.UWT,20 March 2023,13:05,43.262,ME - Men Elite,164.6,2.WT.Stage,UCI.WR.C2.Stage,72.0,2091.0,Sant Feliu de Guíxols,Sant Feliu de Guíxols,24.0,704.0,Sprint of small group,14.0,ROGLIČ Primož,EVENEPOEL Remco,SCHELLING Ide,VAN GILS Maxim,CICCONE Giulio,HAYTER Ethan,GODON Dorian,VAN WILDER Ilan,MENTEN Milan,COQUARD Bryan
Volta Ciclista a Catalunya,2.UWT,21 March 2023,12:50,39.13,ME - Men Elite,165.4,2.WT.Stage,UCI.WR.C2.Stage,238.0,3291.0,Mataró,Vallter,24.0,704.0,Sprint of small group,16.0,CICCONE Giulio,ROGLIČ Primož,EVENEPOEL Remco,LANDA Mikel,YATES Adam,ALMEIDA João,CHAVES Esteban,WOODS Michael,HINDLEY Jai,UIJTDEBROEKS Cian
Volta Ciclista a Catalunya,2.UWT,22 March 2023,12:05,38.601,ME - Men Elite,180.6,2.WT.Stage,UCI.WR.C2.Stage,230.0,3998.0,Olost,La Molina (Alp)   ,24.0,704.0,Sprint à deux,18.0,EVENEPOEL Remco,ROGLIČ Primož,CICCONE Giulio,HINDLEY Jai,ALMEIDA João,LANDA Mikel,WOODS Michael,UIJTDEBROEKS Cian,CHAVES Esteban,BARDET Romain
Volta Ciclista a Catalunya,2.UWT,23 March 2023,12:45,43.495,ME - Men Elite,188.2,2.WT.Stage,UCI.WR.C2.Stage,89.0,2437.0,Llívia,Sabadell,24.0,704.0,Sprint of large group,20.0,GROVES Kaden,COQUARD Bryan,STRONG Corbin,SCHELLING Ide,VENTURINI Clément,WANDAHL Frederik,ABERASTURI Jon,MENTEN Milan,MARIT Arne,VELASCO Simone
Volta Ciclista a Catalunya,2.UWT,24 March 2023,12:45,39.584,ME - Men Elite,176.6,2.WT.Stage,UCI.WR.C2.Stage,209.0,2644.0,Tortosa,Lo Port,24.0,704.0,Sprint à deux,22.0,ROGLIČ Primož,EVENEPOEL Remco,ALMEIDA João,SOLER Marc,URÁN Rigoberto,MARTINEZ Lenny,LANDA Mikel,WOODS Michael,HINDLEY Jai,UIJTDEBROEKS Cian
Volta Ciclista a Catalunya,2.UWT,25 March 2023,12:50,45.312,ME - Men Elite,174.1,2.WT.Stage,UCI.WR.C2.Stage,96.0,2534.0,Martorell ,Molins de Rei ,24.0,704.0,Sprint of large group,18.0,GROVES Kaden,COQUARD Bryan,SCHELLING Ide,VAN GILS Maxim,EVENEPOEL Remco,KRON Andreas,GODON Dorian,KONRAD Patrick,ROGLIČ Primož,FISHER-BLACK Finn
Volta Ciclista a Catalunya,2.UWT,26 March 2023,10:35,45.418,ME - Men Elite,135.8,2.WT.Stage,UCI.WR.C2.Stage,160.0,1842.0,Barcelona,Barcelona,24.0,704.0,Sprint à deux,20.0,EVENEPOEL Remco,ROGLIČ Primož,SOLER Marc,STRONG Corbin,CICCONE Giulio,KRON Andreas,LANDA Mikel,DE LA CRUZ David,BOUWMAN Koen,ONLEY Oscar
Itzulia Basque Country,2.UWT,08 April 2023,14:03,38.154,ME - Men Elite,137.8,2.WT.Stage,UCI.WR.C2.Stage,221.0,3472.0,Eibar,Eibar,24.0,719.0,28.4 km solo,,VINGEGAARD Jonas,KNOX James,IZAGIRRE Ion,MCNULTY Brandon,HIGUITA Sergio,GAUDU David,SCHMID Mauro,YATES Simon,MAS Enric,GALL Felix
Itzulia Basque Country,2.UWT,03 April 2023,13:21,41.11,ME - Men Elite,165.4,2.WT.Stage,UCI.WR.C2.Stage,97.0,2514.0,Vitoria-Gasteiz,Labastida,24.0,719.0,Sprint of large group,11.0,HAYTER Ethan,SCHMID Mauro,ABERASTURI Jon,ARANBURU Alex,AULAR Orluis,CARAPAZ Richard,HERMANS Quinten,SERRANO Gonzalo,SKJELMOSE Mattias,SCARONI Christian
Itzulia Basque Country,2.UWT,04 April 2023,12:39,39.612,ME - Men Elite,193.8,2.WT.Stage,UCI.WR.C2.Stage,156.0,3261.0,Viana,Leitza,24.0,719.0,Sprint of small group,11.0,SCHELLING Ide,SOBRERO Matteo,GAUDU David,ARANBURU Alex,MCNULTY Brandon,BAGIOLI Andrea,URÁN Rigoberto,SCARONI Christian,GUGLIELMI Simon,GUERREIRO Ruben
Itzulia Basque Country,2.UWT,05 April 2023,13:26,42.109,ME - Men Elite,162.8,2.WT.Stage,UCI.WR.C2.Stage,191.0,2799.0,Errenteria,Amasa-Villabona,24.0,719.0,0.2 km solo,13.0,VINGEGAARD Jonas,LANDA Mikel,MAS Enric,IZAGIRRE Ion,GAUDU David,SKJELMOSE Mattias,GALL Felix,BAGIOLI Andrea,YATES Simon,ARANBURU Alex
Itzulia Basque Country,2.UWT,06 April 2023,13:06,40.17,ME - Men Elite,175.7,2.WT.Stage,UCI.WR.C2.Stage,163.0,3091.0,Santurtzi,Santurtzi,24.0,719.0,Sprint à deux,17.0,VINGEGAARD Jonas,LANDA Mikel,SCHMID Mauro,SOBRERO Matteo,MCNULTY Brandon,URÁN Rigoberto,GAUDU David,GALL Felix,CHAMPOUSSIN Clément,SKJELMOSE Mattias
Itzulia Basque Country,2.UWT,07 April 2023,13:21,41.134,ME - Men Elite,164.5,2.WT.Stage,UCI.WR.C2.Stage,174.0,3187.0,Amorebieta,Amorebieta,24.0,719.0,Sprint of 22 riders,22.0,HIGUITA Sergio,BAGIOLI Andrea,SKJELMOSE Mattias,SOBRERO Matteo,SCHMID Mauro,CHAMPOUSSIN Clément,IZAGIRRE Ion,GALL Felix,GUERREIRO Ruben,VINGEGAARD Jonas
Itzulia Basque Country,2.UWT,08 April 2023,14:03,38.154,ME - Men Elite,137.8,2.WT.Stage,UCI.WR.C2.Stage,221.0,3472.0,Eibar,Eibar,24.0,719.0,28.4 km solo,20.0,VINGEGAARD Jonas,KNOX James,IZAGIRRE Ion,MCNULTY Brandon,HIGUITA Sergio,GAUDU David,SCHMID Mauro,YATES Simon,MAS Enric,GALL Felix
Tour de Romandie,2.UWT,30 April 2023,11:55,43.056,ME - Men Elite,170.8,2.WT.Stage,UCI.WR.C1.Stage,62.0,2287.0,Vufflens-la-Ville,Genève,34.0,539.0,Sprint of large group,,GAVIRIA Fernando,ARNDT Nikias,HAYTER Ethan,MENTEN Milan,GAROFOLI Gianmarco,MOZZATO Luca,ASKEY Lewis,CORT Magnus,SOBRERO Matteo,SMITH Dion
Tour de Romandie,2.UWT,25 April 2023,14:50,55.173,ME - Men Elite,6.82,2.WT.Stage,UCI.WR.C1.Stage,0.0,10.0,Port-Valais,Port-Valais,34.0,539.0,Time Trial,12.0,ČERNÝ Josef,FOSS Tobias,CAVAGNA Rémi,DENZ Nico,SUTER Joel,HAYTER Ethan,BJERG Mikkel,SOBRERO Matteo,OLIVEIRA Ivo,VERNON Ethan
Tour de Romandie,2.UWT,26 April 2023,13:20,41.756,ME - Men Elite,170.9,2.WT.Stage,UCI.WR.C1.Stage,75.0,2323.0,Crissier,Vallée de Joux,34.0,539.0,Sprint of large group,13.0,VERNON Ethan,NYS Thibau,MENTEN Milan,BARDET Romain,MOSCA Jacopo,SCHULTZ Nick,CALMEJANE Lilian,VENTURINI Clément,OLIVEIRA Ivo,HERMANS Quinten
Tour de Romandie,2.UWT,27 April 2023,13:25,41.482,ME - Men Elite,162.7,2.WT.Stage,UCI.WR.C1.Stage,138.0,2653.0,Morteau,La Chaux-de-Fonds,34.0,539.0,Sprint of large group,15.0,HAYTER Ethan,AYUSO Juan,BARDET Romain,SOBRERO Matteo,ONLEY Oscar,SWEENY Harry,GOOSSENS Kobe,CORT Magnus,FISHER-BLACK Finn,SCHULTZ Nick
Tour de Romandie,2.UWT,28 April 2023,14:11,44.554,ME - Men Elite,18.75,2.WT.Stage,UCI.WR.C1.Stage,44.0,377.0,Châtel-Saint-Denis,Châtel-Saint-Denis,34.0,539.0,Time Trial,17.0,AYUSO Juan,JORGENSON Matteo,YATES Adam,OLIVEIRA Nelson,BARTA Will,CARUSO Damiano,BJERG Mikkel,FOSS Tobias,MÄDER Gino,POOLE Max
Tour de Romandie,2.UWT,29 April 2023,10:55,34.544,ME - Men Elite,161.6,2.WT.Stage,UCI.WR.C1.Stage,405.0,4308.0,Sion,Thyon 2000,34.0,539.0,4.3 km solo,14.0,YATES Adam,PINOT Thibaut,CARUSO Damiano,POOLE Max,JORGENSON Matteo,UIJTDEBROEKS Cian,BARDET Romain,BERNAL Egan,DUNBAR Eddie,GLOAG Thomas
Tour de Romandie,2.UWT,30 April 2023,11:55,43.056,ME - Men Elite,170.8,2.WT.Stage,UCI.WR.C1.Stage,62.0,2287.0,Vufflens-la-Ville,Genève,34.0,539.0,Sprint of large group,15.0,GAVIRIA Fernando,ARNDT Nikias,HAYTER Ethan,MENTEN Milan,GAROFOLI Gianmarco,MOZZATO Luca,ASKEY Lewis,CORT Magnus,SOBRERO Matteo,SMITH Dion
Giro d'Italia,2.UWT,28 May 2023,15:30,44.884,ME - Men Elite,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,Roma,Roma,17.0,835.0,Sprint of large group,,CAVENDISH Mark,KIRSCH Alex,FIORELLI Filippo,DAINESE Alberto,KRIEGER Alexander,STEWART Jake,GAVIRIA Fernando,MATTHEWS Michael,MARIT Arne,STEWART Campbell
Giro d'Italia,2.UWT,06 May 2023,13:50,55.211,ME - Men Elite,19.6,GT.B.Stage,UCI.WR.GT.B.Stage,11.0,171.0,Fossacesia Marina,Ortona,17.0,835.0,Time Trial,24.0,EVENEPOEL Remco,GANNA Filippo,ALMEIDA João,GEOGHEGAN HART Tao,KÜNG Stefan,ROGLIČ Primož,VINE Jay,MCNULTY Brandon,THOMAS Geraint,VLASOV Aleksandr
Giro d'Italia,2.UWT,07 May 2023,12:30,41.059,ME - Men Elite,202.0,GT.B.Stage,UCI.WR.GT.B.Stage,51.0,1831.0,Teramo,San Salvo,17.0,835.0,Sprint of large group,23.0,MILAN Jonathan,DEKKER David,GROVES Kaden,MARIT Arne,MAYRHOFER Marius,ACKERMANN Pascal,GAVIRIA Fernando,BONIFAZIO Niccolò,STEWART Jake,MATTHEWS Michael
Giro d'Italia,2.UWT,08 May 2023,12:00,42.362,ME - Men Elite,213.0,GT.B.Stage,UCI.WR.GT.B.Stage,92.0,1777.0,Vasto,Melfi,17.0,835.0,Sprint of large group,20.0,MATTHEWS Michael,PEDERSEN Mads,GROVES Kaden,ALBANESE Vincenzo,OLDANI Stefano,BYSTRØM Sven Erik,ROGLIČ Primož,VELASCO Simone,SKUJIŅŠ Toms,VENDRAME Andrea
Giro d'Italia,2.UWT,09 May 2023,12:45,41.005,ME - Men Elite,175.0,GT.B.Stage,UCI.WR.GT.B.Stage,207.0,3667.0,Venosa,Lago Laceno,17.0,835.0,Sprint à deux,16.0,PARET-PEINTRE Aurélien,LEKNESSUND Andreas,SKUJIŅŠ Toms,ALBANESE Vincenzo,CONCI Nicola,GHEBREIGZABHIER Amanuel,BOUWMAN Koen,CARUSO Damiano,DUNBAR Eddie,VLASOV Aleksandr
Giro d'Italia,2.UWT,10 May 2023,12:55,37.955,ME - Men Elite,171.0,GT.B.Stage,UCI.WR.GT.B.Stage,77.0,2529.0,Atripalda ,Salerno,17.0,835.0,Sprint of large group,15.0,GROVES Kaden,MILAN Jonathan,PEDERSEN Mads,CAVENDISH Mark,DALLA VALLE Nicolas,MAESTRI Mirco,FIORELLI Filippo,VENDRAME Andrea,MATTHEWS Michael,BONIFAZIO Niccolò
Giro d'Italia,2.UWT,11 May 2023,13:15,43.248,ME - Men Elite,162.0,GT.B.Stage,UCI.WR.GT.B.Stage,92.0,2581.0,Napoli,Napoli,17.0,835.0,Sprint of large group,19.0,PEDERSEN Mads,MILAN Jonathan,ACKERMANN Pascal,GROVES Kaden,GAVIRIA Fernando,MATTHEWS Michael,ALBANESE Vincenzo,MAYRHOFER Marius,ROTA Lorenzo,VELASCO Simone
Giro d'Italia,2.UWT,12 May 2023,11:20,35.479,ME - Men Elite,218.0,GT.B.Stage,UCI.WR.GT.B.Stage,253.0,4143.0,Capua,Gran Sasso d'Italia (Campo Imperatore),17.0,835.0,0.17 km solo,14.0,BAIS Davide,VACEK Karel,PETILLI Simone,EVENEPOEL Remco,ROGLIČ Primož,PINOT Thibaut,THOMAS Geraint,ALMEIDA João,DUNBAR Eddie,SCARONI Christian
Giro d'Italia,2.UWT,13 May 2023,12:00,43.671,ME - Men Elite,207.0,GT.B.Stage,UCI.WR.GT.B.Stage,180.0,2790.0,Terni,Fossombrone,17.0,835.0,50.2 km solo,16.0,HEALY Ben,GEE Derek,ZANA Filippo,BARGUIL Warren,VERONA Carlos,BAIS Mattia,SKUJIŅŠ Toms,TONELLI Alessandro,RIESEBEEK Oscar,GEOGHEGAN HART Tao
Giro d'Italia,2.UWT,14 May 2023,13:15,50.725,ME - Men Elite,35.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,84.0,Savignano sul Rubicone,Cesena,17.0,835.0,Time Trial,14.0,EVENEPOEL Remco,THOMAS Geraint,GEOGHEGAN HART Tao,KÜNG Stefan,ARMIRAIL Bruno,ROGLIČ Primož,ARENSMAN Thymen,VLASOV Aleksandr,ALMEIDA João,CARUSO Damiano
